Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2574.5
DRG01,OUT017,1358.5
FDP52,OUT013,3740.5
FDU58,OUT017,3122.5
FDL02,OUT045,1671.5
FDG28,OUT013,3941.5
FDA19,OUT035,2215.5
FDW46,OUT027,2572.5
NCD43,OUT049,1740.5
DRG39,OUT013,883.5
NCF55,OUT049,689.5
FDJ07,OUT046,1908.5
FDE08,OUT046,2386.5
FDP56,OUT019,-1066.5
FDT45,OUT045,835.5
FDF17,OUT018,2811.0
FDX44,OUT046,1420.5
FDM28,OUT027,4297.5
FDI36,OUT049,3280.5
FDS07,OUT045,1797.5
FDD36,OUT045,1835.5
FDW11,OUT046,998.5
FDN40,OUT049,2564.5
NCQ18,OUT049,1630.5
NCQ54,OUT017,2746.5
NCS42,OUT045,1387.5
DRH39,OUT010,-673.0
FDC09,OUT027,3162.5
FDT08,OUT010,491.0
FDC08,OUT035,3749.5
FDT20,OUT017,746.5
FDS35,OUT035,1193.5
FDX58,OUT018,2616.0
FDW58,OUT046,1722.5
DRD27,OUT046,1599.5
FDH32,OUT019,-336.5
FDS26,OUT035,4287.5
FDQ31,OUT046,1450.5
FDP11,OUT018,3187.0
FDD58,OUT017,1704.5
FDM33,OUT045,3395.5
FDZ16,OUT049,3219.5
NCS29,OUT010,2221.0
NCM18,OUT019,-950.5
FDP11,OUT049,3559.5
NCC42,OUT017,2338.5
DRM23,OUT046,2719.5
NCN55,OUT027,5206.5
FDK46,OUT013,4110.5
FDR01,OUT046,3188.5
NCA05,OUT045,2323.5
NCP43,OUT017,2912.5
FDR12,OUT010,836.0
FDQ01,OUT013,4100.5
FDM13,OUT046,2094.5
FDQ19,OUT017,4002.5
FDK56,OUT019,1057.5
NCX06,OUT010,966.0
FDO56,OUT027,3389.5
FDU45,OUT045,1791.5
FDI16,OUT019,-968.5
FDL32,OUT046,1844.5
FDA07,OUT046,2018.5
FDA14,OUT045,2293.5
FDV46,OUT027,3695.5
NCO07,OUT035,3497.5
NCP41,OUT046,1680.5
FDY60,OUT018,2053.0
FDN38,OUT017,4098.5
FDO15,OUT046,1268.5
FDT60,OUT013,1978.5
FDA55,OUT035,3737.5
FDE02,OUT010,-404.0
DRJ39,OUT049,3579.5
FDV34,OUT035,1415.5
FDS20,OUT027,4373.5
FDF02,OUT027,3091.5
FDW40,OUT017,2428.5
NCB43,OUT046,2938.5
FDR58,OUT017,1588.5
DRJ59,OUT035,827.5
NCD30,OUT017,1692.5
FDE14,OUT017,1740.5
FDC28,OUT018,1475.0
FDU16,OUT018,1149.0
NCD19,OUT035,1089.5
FDU21,OUT046,646.5
FDV59,OUT027,4892.5
FDU03,OUT045,2871.5
FDC33,OUT010,1234.0
NCR42,OUT035,725.5
DRH59,OUT035,1367.5
NCM31,OUT035,2393.5
FDS50,OUT035,3669.5
FDP39,OUT046,862.5
FDQ55,OUT013,1958.5
FDV36,OUT019,115.5
FDI05,OUT027,2721.5
FDS45,OUT027,3211.5
FDA39,OUT045,625.5
FDC37,OUT010,-172.0
FDJ60,OUT027,4131.5
DRQ35,OUT046,1951.5
NCJ06,OUT046,1897.5
NCY42,OUT018,2007.5
DRM37,OUT049,3186.5
FDR14,OUT045,773.5
FDE51,OUT049,863.5
FDT33,OUT017,2820.5
FDR08,OUT013,1850.5
FDE36,OUT010,728.0
FDL22,OUT019,-428.5
FDR44,OUT013,2178.5
FDI56,OUT019,-470.5
FDE47,OUT010,117.0
FDV27,OUT010,-430.0
FDV10,OUT049,849.5
FDC40,OUT045,1263.5
NCX41,OUT013,3356.5
NCQ38,OUT027,3117.5
FDV12,OUT027,3108.5
FDE52,OUT017,1600.5
FDG20,OUT027,4280.5
FDV16,OUT027,2075.5
FDI32,OUT017,1930.5
FDJ32,OUT049,1116.5
FDN39,OUT018,2495.0
FDY34,OUT017,2816.5
FDC14,OUT035,893.5
FDA55,OUT017,3702.5
FDZ50,OUT010,1011.0
DRG13,OUT049,2710.5
FDP01,OUT013,2508.5
NCG54,OUT017,2822.5
FDM13,OUT045,2047.5
NCO18,OUT027,4257.5
NCW41,OUT013,2512.5
FDM52,OUT027,3817.5
NCF55,OUT035,733.5
FDT09,OUT046,2154.5
NCM19,OUT035,1917.5
FDW12,OUT018,2114.0
FDP15,OUT019,2169.5
FDK36,OUT045,765.5
FDZ25,OUT035,2941.5
NCW06,OUT049,3144.5
FDW60,OUT046,2886.5
DRC49,OUT013,2325.5
NCT17,OUT035,3135.5
NCN06,OUT018,2299.0
FDC45,OUT013,2733.5
DRJ47,OUT019,808.5
NCF06,OUT045,3997.5
FDE21,OUT010,-20.0
DRG27,OUT013,697.5
FDW40,OUT049,2389.5
NCO53,OUT046,2900.5
FDE23,OUT049,908.5
FDQ16,OUT046,1750.5
FDS26,OUT045,4033.5
FDZ13,OUT010,-1090.0
FDS14,OUT049,2591.5
FDC10,OUT045,1881.5
FDY16,OUT049,3073.5
FDJ20,OUT035,2189.5
FDV43,OUT035,863.5
FDZ32,OUT027,3202.5
FDR23,OUT046,2774.5
FDN24,OUT035,1013.5
FDE34,OUT027,4345.5
FDU31,OUT013,3522.5
FDW33,OUT018,1436.0
FDU26,OUT046,1922.5
FDE20,OUT027,4200.5
NCW05,OUT035,1807.5
FDB22,OUT018,2132.0
FDO56,OUT046,1902.5
FDA19,OUT027,3528.5
DRI39,OUT045,843.5
FDH52,OUT018,758.0
FDZ50,OUT035,3089.5
NCN42,OUT035,2489.5
FDB53,OUT013,2385.5
DRG11,OUT017,1848.5
DRK11,OUT027,3819.5
FDQ60,OUT017,2094.5
FDT36,OUT017,698.5
DRG25,OUT018,2660.0
DRJ23,OUT046,3017.5
FDG05,OUT035,2719.5
NCK06,OUT018,1644.0
FDU52,OUT017,2574.5
FDW07,OUT018,1171.0
NCM17,OUT045,661.5
FDA22,OUT045,2621.5
NCA41,OUT018,2783.5
FDF38,OUT035,905.5
FDH52,OUT046,1068.5
FDY58,OUT019,1679.5
FDZ16,OUT045,3061.5
NCM18,OUT017,1086.5
FDA22,OUT018,2372.0
NCJ43,OUT035,2933.5
FDI34,OUT027,5124.5
FDG56,OUT046,1044.5
FDS34,OUT046,1898.5
DRC01,OUT035,1019.5
FDQ04,OUT035,811.5
FDK04,OUT035,1115.5
FDT51,OUT049,1910.5
FDV26,OUT017,3266.5
FDS04,OUT049,2380.5
FDW43,OUT018,3377.0
FDQ28,OUT010,584.0
NCK06,OUT017,2030.5
FDS23,OUT018,1780.0
FDZ36,OUT019,1123.5
FDE56,OUT018,765.0
FDW10,OUT027,4229.5
NCN14,OUT045,2853.5
NCQ18,OUT045,1481.5
FDW08,OUT017,1810.5
FDU43,OUT035,3935.5
FDR33,OUT010,-172.0
FDM24,OUT010,535.0
NCZ05,OUT046,1628.5
NCV41,OUT035,1931.5
FDV11,OUT018,2528.0
NCY05,OUT035,751.5
FDV44,OUT018,2762.0
FDW32,OUT049,1494.5
NCU18,OUT027,3695.5
NCC43,OUT035,4087.5
FDW19,OUT013,1851.5
FDN31,OUT035,3181.5
FDI48,OUT045,833.5
FDS24,OUT017,1604.5
FDF46,OUT049,1939.5
DRG23,OUT017,2514.5
FDG14,OUT018,2173.0
NCY30,OUT049,2922.5
FDO28,OUT018,1678.0
DRD24,OUT035,2407.5
FDI33,OUT049,1562.5
FDN32,OUT046,2960.5
FDR16,OUT045,3349.5
FDF26,OUT046,2488.5
NCN29,OUT018,544.5
FDE20,OUT045,2679.5
FDA46,OUT046,3036.5
FDU28,OUT045,2961.5
FDQ48,OUT045,1609.5
FDV36,OUT013,2090.5
FDR14,OUT018,567.0
FDP23,OUT017,3540.5
FDP56,OUT013,878.5
FDK48,OUT010,-634.0
FDR48,OUT046,2422.5
NCY29,OUT049,1006.5
FDM22,OUT018,653.0
DRJ01,OUT013,2587.5
FDZ43,OUT045,3845.5
FDV03,OUT035,2609.5
FDX11,OUT027,4366.5
NCA41,OUT027,4502.5
FDE38,OUT017,2764.5
FDI27,OUT018,535.0
FDN32,OUT013,2954.5
NCN43,OUT017,2036.5
FDB47,OUT027,4724.5
FDV03,OUT017,2582.5
NCN30,OUT045,1505.5
NCV54,OUT010,4.0
FDV07,OUT013,1832.5
FDP07,OUT049,3244.5
FDK48,OUT018,941.0
FDM15,OUT019,569.5
FDY19,OUT027,3336.5
FDK46,OUT046,4104.5
FDY11,OUT045,1077.5
FDH09,OUT046,872.5
FDO08,OUT027,4122.5
FDU14,OUT013,3996.5
FDD22,OUT027,3251.5
FDM27,OUT017,2638.5
FDL02,OUT027,3187.5
NCA17,OUT035,2483.5
FDE38,OUT019,727.5
NCG07,OUT049,3059.5
DRC27,OUT013,3909.5
FDA27,OUT035,4233.5
FDW40,OUT045,2243.5
DRI11,OUT013,1863.5
FDN50,OUT046,1586.5
FDR12,OUT046,2760.5
FDT34,OUT027,3107.5
FDW11,OUT035,1161.5
NCO30,OUT027,4345.5
FDZ34,OUT017,3198.5
FDU45,OUT017,1962.5
NCD42,OUT035,773.5
FDX25,OUT045,2847.5
NCR29,OUT046,905.5
FDX43,OUT019,727.5
FDB04,OUT010,-478.0
FDR49,OUT027,2213.5
FDS39,OUT018,1987.0
FDW58,OUT045,1663.5
FDG22,OUT019,-1206.5
FDG31,OUT017,1144.5
NCV53,OUT027,5226.0
DRJ37,OUT035,2531.5
FDV07,OUT035,1955.5
FDW52,OUT018,2412.0
FDT15,OUT045,2911.5
FDD02,OUT018,1647.0
FDM16,OUT035,1403.5
NCE55,OUT046,2764.5
FDB57,OUT018,3283.0
FDQ04,OUT013,748.5
FDQ47,OUT019,-1318.5
FDY14,OUT019,2251.5
DRK37,OUT017,3112.5
FDO25,OUT017,3410.5
FDL57,OUT046,4140.5
NCK29,OUT018,1684.5
FDK46,OUT027,5564.5
NCB43,OUT010,1009.0
DRE01,OUT027,5219.5
FDC46,OUT018,2645.0
FDQ23,OUT045,1623.5
FDX38,OUT049,968.5
FDG60,OUT018,3453.0
FDW55,OUT017,4082.5
FDP39,OUT013,854.5
FDB20,OUT018,998.0
FDV21,OUT017,2098.5
FDZ02,OUT013,1634.5
FDP19,OUT027,3501.5
FDA38,OUT035,3975.5
FDH22,OUT045,1955.5
DRM11,OUT045,4051.5
FDO12,OUT027,4543.5
FDT14,OUT049,2041.5
FDW34,OUT010,1940.0
FDG04,OUT027,4441.5
FDW59,OUT018,1114.0
FDR33,OUT018,1474.0
FDP32,OUT013,2087.5
FDL13,OUT027,5160.5
FDD22,OUT013,1840.5
FDV40,OUT027,2635.5
NCD55,OUT046,682.5
FDQ20,OUT010,-1202.0
FDD28,OUT045,917.5
FDC39,OUT045,3255.5
NCR17,OUT049,1962.5
DRO35,OUT018,1576.0
FDF40,OUT049,4082.5
FDR31,OUT018,2064.0
NCQ41,OUT017,3192.5
FDP38,OUT046,830.5
NCU54,OUT027,4725.5
FDG22,OUT018,365.0
DRK59,OUT013,3731.5
FDC37,OUT046,1710.5
NCO42,OUT013,2339.5
NCT42,OUT017,2480.5
FDX27,OUT035,1701.5
FDV40,OUT018,961.0
FDT45,OUT027,2359.5
FDS47,OUT019,-484.5
FDR45,OUT035,3925.5
FDB03,OUT045,3739.5
FDO49,OUT035,1073.5
FDU60,OUT027,4155.5
FDB26,OUT018,639.0
FDB46,OUT017,3528.5
FDQ37,OUT019,1179.5
FDN03,OUT017,4098.5
NCX30,OUT045,3855.5
FDK32,OUT019,607.5
DRM47,OUT013,3061.5
NCO02,OUT046,1078.5
FDP04,OUT013,1093.5
NCO43,OUT049,1703.5
FDD59,OUT013,1404.5
FDQ10,OUT017,2840.5
FDW45,OUT035,2513.5
NCK30,OUT049,4099.5
FDU31,OUT018,3168.0
NCQ17,OUT019,519.5
FDN01,OUT017,2902.5
FDZ19,OUT049,2862.5
DRG37,OUT017,2582.5
FDE32,OUT045,593.5
FDO34,OUT049,2767.5
FDM04,OUT019,-1050.5
FDZ25,OUT049,2871.5
FDU08,OUT049,1704.5
NCW30,OUT045,4009.5
NCM18,OUT013,997.5
FDS22,OUT035,915.5
NCH18,OUT017,3948.5
FDC23,OUT013,2876.5
FDY46,OUT013,2992.5
NCU06,OUT046,3598.5
FDX57,OUT045,1579.5
FDX36,OUT027,5018.5
FDL16,OUT045,691.5
FDT16,OUT010,2260.0
FDN16,OUT018,1411.0
FDC03,OUT046,3144.5
DRF60,OUT013,3800.5
FDS27,OUT027,4592.5
FDP33,OUT010,2104.0
FDJ36,OUT018,1369.0
NCR42,OUT013,561.5
FDV14,OUT017,1508.5
NCP42,OUT035,3223.5
FDB50,OUT027,2704.5
NCC30,OUT027,4235.5
FDA23,OUT018,1354.0
FDW16,OUT017,1624.5
FDQ52,OUT010,1976.0
FDB58,OUT049,2429.5
NCP29,OUT049,1121.5
NCM05,OUT045,4073.5
FDO25,OUT013,3348.5
NCM54,OUT046,2028.5
NCL54,OUT046,2728.5
FDL39,OUT010,994.0
FDF53,OUT018,2624.0
NCQ42,OUT035,2175.5
FDF58,OUT013,1074.5
FDZ04,OUT035,1199.5
FDE26,OUT019,365.5
FDS60,OUT017,2962.5
FDV58,OUT017,3234.5
FDM04,OUT045,857.5
FDE08,OUT035,2481.5
NCB43,OUT049,3032.5
FDU11,OUT010,-2.0
FDF22,OUT019,1457.5
FDE24,OUT013,2271.5
DRJ49,OUT046,2105.5
NCQ53,OUT035,3859.5
NCL41,OUT013,611.5
FDR22,OUT013,1860.5
FDH04,OUT035,1681.5
DRH15,OUT045,651.5
FDY40,OUT049,954.5
NCI17,OUT035,1689.5
NCC18,OUT013,2742.5
FDY28,OUT027,4845.5
FDB45,OUT027,3127.5
NCL30,OUT018,1733.5
FDM10,OUT017,3476.5
FDH22,OUT027,3478.5
NCZ53,OUT017,3098.5
NCI18,OUT013,3536.5
FDH14,OUT027,3753.5
FDR36,OUT027,2206.5
FDW01,OUT045,2357.5
FDK02,OUT027,3355.5
FDJ02,OUT018,2115.0
FDU55,OUT013,4146.5
NCV18,OUT027,2781.5
FDH14,OUT018,1975.0
FDZ37,OUT045,1443.5
FDX49,OUT049,3805.5
NCD43,OUT046,1666.5
FDZ07,OUT013,1083.5
FDK43,OUT035,2173.5
FDR32,OUT018,3396.0
FDT39,OUT013,2492.5
NCV54,OUT017,2012.5
FDF38,OUT018,480.0
FDV60,OUT046,3160.5
FDH44,OUT027,3817.5
FDS21,OUT046,1054.5
NCL41,OUT045,525.5
FDM46,OUT017,1598.5
FDU27,OUT045,799.5
NCJ54,OUT017,3770.5
DRG51,OUT018,2353.0
NCA29,OUT019,799.5
FDR47,OUT045,3023.5
NCL19,OUT027,3699.5
DRG01,OUT049,1330.5
FDG10,OUT046,1002.5
NCV05,OUT049,2498.5
NCH18,OUT019,1925.5
FDV14,OUT018,1125.0
DRJ23,OUT035,3161.5
DRJ11,OUT046,2965.5
FDZ03,OUT017,3102.5
FDI27,OUT010,-1086.0
FDJ14,OUT018,1108.0
FDU32,OUT017,2062.5
FDD47,OUT027,4184.5
DRF36,OUT035,3157.5
FDM21,OUT046,4074.5
FDV10,OUT018,496.0
FDH60,OUT018,2864.0
FDX47,OUT010,614.0
FDT19,OUT019,887.5
FDO11,OUT045,3943.5
FDH24,OUT027,3964.5
FDL02,OUT018,1484.0
FDB02,OUT049,2942.5
FDA43,OUT046,3090.5
FDG52,OUT045,723.5
DRC12,OUT013,3028.5
FDY37,OUT018,2036.0
NCU18,OUT045,2167.5
FDU09,OUT035,1115.5
DRJ25,OUT027,2233.5
DRE12,OUT018,1534.0
DRL47,OUT017,2108.5
DRK01,OUT046,1529.5
FDC22,OUT019,1151.5
FDG44,OUT013,915.5
FDW04,OUT035,2291.5
FDK09,OUT049,3685.5
NCN43,OUT035,2087.5
FDG04,OUT049,3076.5
FDH32,OUT010,-399.0
DRI47,OUT017,2418.5
DRE15,OUT013,1259.5
FDY11,OUT035,1311.5
FDO60,OUT049,856.5
FDQ20,OUT018,421.0
FDO57,OUT027,3995.5
FDT14,OUT019,31.5
FDA57,OUT049,788.5
DRN35,OUT017,700.5
FDJ03,OUT046,876.5
FDX28,OUT017,1752.5
DRE25,OUT045,1397.5
FDR09,OUT046,4096.5
FDB23,OUT035,3781.5
FDO08,OUT045,2589.5
FDQ23,OUT049,1726.5
FDW04,OUT013,2170.5
DRK13,OUT010,1180.0
NCL17,OUT027,3676.5
FDY21,OUT035,3225.5
FDJ38,OUT027,4493.5
FDA37,OUT019,167.5
FDV43,OUT013,772.5
FDL36,OUT046,1472.5
FDD53,OUT045,639.5
FDZ19,OUT010,872.0
FDV21,OUT045,1931.5
NCL54,OUT018,2449.0
DRI47,OUT027,3735.5
DRG03,OUT049,2557.5
FDG21,OUT013,2448.5
FDW03,OUT018,1447.0
NCI55,OUT046,1932.5
DRC36,OUT019,926.5
FDH22,OUT017,2150.5
FDV20,OUT045,2031.5
NCU41,OUT027,4477.0
FDN46,OUT027,3154.5
FDK50,OUT045,2527.5
NCA05,OUT027,3788.0
DRH01,OUT018,2451.0
FDT08,OUT018,2104.0
FDM08,OUT018,3316.0
FDZ07,OUT035,1191.5
FDS22,OUT017,926.5
FDV35,OUT027,3921.5
FDI28,OUT010,-634.0
FDW58,OUT027,3195.5
FDT52,OUT045,3853.5
FDY34,OUT046,2660.5
FDR10,OUT046,2564.5
FDK57,OUT017,2050.5
FDR02,OUT027,3204.5
FDX49,OUT046,3732.5
FDQ20,OUT046,688.5
DRK23,OUT045,3897.5
NCW06,OUT046,3021.5
FDR31,OUT017,2478.5
NCE43,OUT013,2672.5
DRO59,OUT027,2676.5
FDN09,OUT049,3968.5
FDR11,OUT046,2584.5
FDO57,OUT013,2589.5
NCX18,OUT017,3218.5
FDB05,OUT018,3641.0
FDQ08,OUT018,762.0
NCG43,OUT035,1647.5
FDJ56,OUT013,1640.5
FDA13,OUT010,-1314.0
FDO56,OUT017,2014.5
FDB37,OUT018,3575.0
FDZ02,OUT018,1325.0
FDQ24,OUT046,3948.5
FDM16,OUT013,1288.5
FDU35,OUT049,1712.5
FDT35,OUT035,2889.5
NCX30,OUT049,3991.5
FDG04,OUT017,3088.5
FDI12,OUT035,1583.5
FDE35,OUT035,1193.5
NCP14,OUT027,3111.0
NCY53,OUT045,1691.5
FDP49,OUT017,1068.5
FDQ04,OUT017,816.5
FDM39,OUT035,2981.5
FDO58,OUT019,695.5
FDC56,OUT017,2004.5
NCQ54,OUT046,2654.5
FDV10,OUT027,2213.5
NCK17,OUT046,669.5
NCF55,OUT027,2053.5
FDV33,OUT013,4180.5
NCH29,OUT019,-346.5
FDA37,OUT027,3493.5
FDH46,OUT018,1407.0
FDS25,OUT035,1943.5
FDH04,OUT027,2942.5
FDX52,OUT046,3076.5
NCD42,OUT017,732.5
FDW47,OUT017,2058.5
FDL25,OUT027,2977.5
NCJ06,OUT010,-10.0
FDY09,OUT013,2796.5
FDS40,OUT046,648.5
FDH41,OUT017,3506.5
FDG38,OUT035,1575.5
FDU03,OUT027,4355.5
FDV20,OUT046,2090.5
DRB13,OUT045,3007.5
NCQ30,OUT013,1928.5
NCH06,OUT013,3868.5
FDU50,OUT018,1576.0
NCO42,OUT019,405.5
FDW09,OUT018,1070.0
FDH04,OUT013,1540.5
FDC21,OUT045,1713.5
FDL21,OUT049,832.5
FDM46,OUT010,-448.0
FDT22,OUT019,-922.5
FDB28,OUT035,3281.5
FDI12,OUT018,1191.0
FDA28,OUT045,2007.5
FDF59,OUT013,2072.5
FDM45,OUT027,3443.5
FDQ56,OUT017,1446.5
FDR46,OUT049,2408.5
FDT01,OUT013,3414.5
FDD16,OUT027,2664.5
NCU30,OUT010,665.0
FDM40,OUT010,356.0
FDI56,OUT035,1639.5
NCS30,OUT013,2042.5
FDU08,OUT017,1714.5
FDX51,OUT027,4585.5
FDA43,OUT045,3049.5
FDX59,OUT010,-1334.0
FDC37,OUT018,1428.0
FDP58,OUT013,3481.5
NCY42,OUT035,2399.5
FDF21,OUT018,2779.0
FDU10,OUT027,2144.5
DRL47,OUT018,1715.0
FDA58,OUT018,3472.0
FDJ22,OUT049,3150.5
FDK50,OUT046,2564.5
FDO38,OUT035,1417.5
DRF60,OUT035,3937.5
NCZ42,OUT019,1841.5
FDD35,OUT049,2023.5
FDL25,OUT045,1469.5
FDJ16,OUT013,968.5
DRK59,OUT049,3802.5
FDI50,OUT046,3704.5
NCB19,OUT045,1315.5
DRI37,OUT035,1109.5
FDA14,OUT027,3808.5
FDC08,OUT018,3363.0
FDS45,OUT046,1724.5
FDI21,OUT049,1177.5
DRJ47,OUT035,2899.5
DRE37,OUT027,4424.5
FDT55,OUT018,2290.0
NCG42,OUT027,3496.5
FDA31,OUT049,2801.5
NCW42,OUT046,3490.5
FDF50,OUT017,3220.5
FDK56,OUT049,3058.5
FDX10,OUT035,811.5
NCK07,OUT027,4022.5
FDZ49,OUT017,3644.5
FDR33,OUT013,1774.5
FDO44,OUT018,1502.0
FDA20,OUT046,2960.5
NCL30,OUT045,1965.5
FDI05,OUT019,-668.5
FDQ12,OUT018,3332.0
FDH47,OUT017,1686.5
FDH34,OUT018,2672.0
FDF29,OUT046,2150.5
FDG40,OUT018,310.0
NCE18,OUT017,4036.5
FDP21,OUT010,1130.0
FDY50,OUT013,1462.5
FDB36,OUT049,2213.5
NCZ29,OUT049,2100.5
FDU20,OUT018,1674.0
FDO56,OUT013,1956.5
FDW31,OUT049,3278.5
DRH59,OUT013,1241.5
NCB30,OUT017,3210.5
FDK43,OUT027,3495.5
FDW43,OUT045,3613.5
NCL19,OUT017,2348.5
FDJ27,OUT046,1650.5
FDC45,OUT046,2690.5
FDY40,OUT035,1049.5
NCM41,OUT035,1617.5
NCK18,OUT019,730.5
FDP37,OUT049,2147.5
FDA27,OUT027,5534.5
NCX30,OUT035,4041.5
FDR09,OUT017,4154.5
FDG08,OUT027,4214.5
NCU30,OUT013,2642.5
FDB16,OUT017,1536.5
FDM16,OUT017,1360.5
FDC48,OUT013,1360.5
NCF18,OUT046,2974.5
FDU46,OUT018,1181.0
FDH41,OUT018,3111.0
NCN42,OUT010,412.0
FDU49,OUT046,1482.5
FDB20,OUT027,2709.5
FDG50,OUT019,-442.5
FDW20,OUT045,1913.5
NCO55,OUT049,1810.5
FDX48,OUT046,2504.5
FDU48,OUT046,2116.5
FDR48,OUT019,517.5
FDK27,OUT013,2003.5
FDT35,OUT013,2724.5
FDN12,OUT049,1864.5
NCE31,OUT019,-1370.5
FDL21,OUT017,856.5
FDV56,OUT017,1878.5
FDR16,OUT017,3544.5
NCP41,OUT049,1824.5
FDJ27,OUT013,1704.5
FDA07,OUT017,2112.5
FDK55,OUT049,1542.5
FDM33,OUT049,3587.5
FDY46,OUT046,2972.5
FDD36,OUT046,1896.5
FDB12,OUT027,3122.5
FDF28,OUT019,159.5
NCE07,OUT019,383.5
FDW50,OUT027,4064.5
NCW18,OUT017,3852.5
NCJ17,OUT019,-582.5
DRZ24,OUT010,23.0
FDS07,OUT035,1993.5
NCW05,OUT010,-240.0
FDZ22,OUT018,1071.0
FDK02,OUT046,1886.5
FDZ45,OUT027,4562.5
FDL25,OUT046,1504.5
FDS08,OUT045,2723.5
NCZ42,OUT027,5155.5
FDX57,OUT035,1767.5
FDF21,OUT046,3060.5
FDJ56,OUT018,1280.0
FDX10,OUT013,686.5
DRG48,OUT035,2449.5
DRN37,OUT046,2645.5
NCY41,OUT018,286.0
FDN28,OUT045,1659.5
FDE34,OUT045,2817.5
FDR10,OUT045,2555.5
FDC32,OUT017,1596.5
DRG13,OUT046,2601.5
FDP59,OUT049,1822.5
NCT53,OUT010,716.0
FDL57,OUT027,5545.5
FDN32,OUT010,1054.0
FDK09,OUT018,3303.0
FDA52,OUT010,939.0
FDC57,OUT049,3197.5
FDI09,OUT035,3975.5
NCB07,OUT046,3104.5
FDP26,OUT035,1809.5
FDP40,OUT027,3288.5
FDL15,OUT013,2440.5
FDV07,OUT046,1798.5
FDS03,OUT017,1166.5
FDE50,OUT049,3095.5
FDQ15,OUT017,1430.5
FDQ33,OUT010,484.0
FDT22,OUT013,973.5
DRO35,OUT035,2017.5
FDJ41,OUT049,4221.5
FDQ27,OUT035,1887.5
FDC26,OUT017,1896.5
NCF43,OUT027,3706.0
NCR50,OUT035,2575.5
FDE39,OUT018,1641.0
FDN49,OUT027,2159.5
DRG11,OUT035,1859.5
NCA18,OUT049,1944.5
FDM36,OUT018,2492.0
FDW32,OUT017,1526.5
NCQ18,OUT010,-376.0
FDX14,OUT027,2681.5
FDD46,OUT017,2510.5
FDI34,OUT019,1801.5
NCJ17,OUT035,1475.5
FDB52,OUT035,4213.5
FDV55,OUT018,2020.0
FDC57,OUT046,3076.5
FDB29,OUT046,1896.5
NCO43,OUT035,1743.5
FDG44,OUT045,825.5
FDJ34,OUT045,2003.5
FDH40,OUT049,1463.5
NCD07,OUT027,3249.0
FDB41,OUT017,910.5
FDH47,OUT018,1301.0
DRK37,OUT035,3165.5
FDM25,OUT019,953.5
NCX06,OUT045,2811.5
NCS05,OUT017,2210.5
FDS39,OUT045,2215.5
FDC47,OUT027,5008.5
FDG20,OUT013,2886.5
DRL23,OUT017,1808.5
FDY33,OUT013,2588.5
NCH18,OUT045,3759.5
FDX47,OUT035,2663.5
NCB06,OUT045,2441.5
FDP36,OUT049,969.5
FDW44,OUT018,2501.0
NCU41,OUT018,2737.5
NCS17,OUT046,1528.5
FDD46,OUT035,2601.5
FDE45,OUT017,2930.5
FDI09,OUT017,3928.5
NCJ54,OUT010,1771.0
NCA29,OUT018,2436.0
NCN41,OUT027,3381.0
FDY34,OUT035,2811.5
NCG55,OUT035,2005.5
DRM49,OUT046,769.5
NCB42,OUT049,1936.5
FDE58,OUT045,1849.5
DRJ25,OUT013,837.5
FDS47,OUT010,-512.0
FDY21,OUT049,3227.5
NCI54,OUT013,1796.5
FDO24,OUT017,2616.5
FDY43,OUT035,2841.5
FDF35,OUT018,1425.0
NCP29,OUT019,-892.5
FDN28,OUT027,3136.5
FDJ50,OUT018,592.0
FDQ14,OUT027,3840.5
FDC37,OUT035,1887.5
FDN08,OUT046,1946.5
FDD04,OUT035,2411.5
FDW34,OUT018,3573.0
FDP04,OUT017,1186.5
NCG07,OUT017,3056.5
NCN14,OUT018,2613.0
FDJ16,OUT045,893.5
NCM42,OUT045,1667.5
NCF19,OUT046,800.5
FDY21,OUT018,2833.0
FDY19,OUT035,2015.5
FDV09,OUT045,2331.5
FDA28,OUT013,2096.5
FDC38,OUT018,1844.0
FDL28,OUT045,3637.5
NCH43,OUT049,3491.5
NCN53,OUT045,497.5
NCW05,OUT017,1802.5
NCO30,OUT018,2653.0
FDT04,OUT019,-1242.5
FDB27,OUT018,2833.0
NCK07,OUT013,2650.5
NCA53,OUT013,828.5
FDB33,OUT018,2272.0
FDU37,OUT017,1436.5
FDR13,OUT035,2039.5
FDE45,OUT049,2925.5
FDV37,OUT017,3248.5
FDX44,OUT019,-436.5
NCL06,OUT017,4200.5
FDJ28,OUT045,2975.5
FDX55,OUT049,3562.5
NCK17,OUT018,393.0
FDH52,OUT035,1219.5
FDN13,OUT027,3047.5
FDK44,OUT018,2444.0
FDU16,OUT046,1394.5
FDZ07,OUT017,1140.5
NCN06,OUT027,4020.0
FDH02,OUT010,-380.0
NCW18,OUT045,3641.5
FDH57,OUT013,2104.5
FDV35,OUT045,2397.5
NCU29,OUT013,2313.5
NCP02,OUT046,940.5
FDN44,OUT013,2600.5
FDX03,OUT018,502.0
FDR11,OUT010,620.0
FDA36,OUT046,2932.5
FDP58,OUT027,4873.5
FDH31,OUT045,1605.5
FDH34,OUT035,3119.5
FDS13,OUT035,4291.5
FDT01,OUT018,3109.0
FDY09,OUT049,2901.5
FDV33,OUT027,5560.5
NCW29,OUT010,117.0
NCN17,OUT045,1541.5
FDX01,OUT046,1892.5
